Gene stable ID	UniParc ID
ENSG00000103222	UPI00025A3035
ENSG00000225553	UPI000002B0FB
ENSG00000173404	UPI0000046C2F
ENSG00000103222	UPI00015DFC29
ENSG00000106692	UPI0002B83321
ENSG00000223638	UPI0000D6181F
ENSG00000085788	UPI0001F77CE9
ENSG00000106692	UPI000D1933A0
ENSG00000106829	UPI00001CE3BA
ENSG00000106692	UPI0003EB013A
ENSG00000106692	UPI000D1933A0
ENSG00000106692	UPI000D194144
ENSG00000127948	UPI000198CD34
ENSG00000106829	UPI0000071EE2
ENSG00000106692	UPI000D1958E9
ENSG00000106692	UPI000D18C054
ENSG00000225553	UPI0000000C97
ENSG00000106692	UPI000059DA52
ENSG00000106692	UPI000D198252
ENSG00000234965	UPI0003F47D70
ENSG00000106692	UPI0001E92A2E
ENSG00000234965	UPI00020D8F9E
ENSG00000131914	UPI000006F0DA
ENSG00000131914	UPI000006F0DA
ENSG00000168883	UPI00004DECF6
ENSG00000284308	UPI0000D697CD
ENSG00000284308	UPI0001E8F26F
ENSG00000284308	UPI0001E8F26E
ENSG00000284308	UPI0001E8F270
ENSG00000284308	UPI0000EE2496
ENSG00000159958	UPI0000049F80
ENSG00000100239	UPI000012DB2B
ENSG00000284308	UPI0001AE771A
ENSG00000145781	UPI0000034E1B
ENSG00000164176	UPI000004D126
ENSG00000225553	UPI0001F7862F
ENSG00000145781	UPI0001D3B5FD
ENSG00000168883	UPI000003771A
ENSG00000164176	UPI000002A175
ENSG00000145781	UPI0000413E69
ENSG00000145781	UPI0001D3B5FE
ENSG00000225553	UPI0000E5AD50
ENSG00000225553	UPI0000E5AD53
ENSG00000156219	UPI0001D3B4B0
ENSG00000169379	UPI00001B94E0
ENSG00000168883	UPI000003771A
ENSG00000145781	UPI0000413E69
ENSG00000100239	UPI0000453B02
ENSG00000168883	UPI00018816A9
ENSG00000100239	UPI00001A3E49
ENSG00000168883	UPI0000EE25A4
ENSG00000168883	UPI0004620A17
ENSG00000106829	UPI00004175B2
ENSG00000106829	UPI0004620DAE
ENSG00000106829	UPI000046FF78
ENSG00000168883	UPI0000E1F500
ENSG00000159199	UPI00001261D0
ENSG00000168883	UPI0000E1F501
ENSG00000100239	UPI00001B31C3
ENSG00000100239	UPI0003335089
ENSG00000129988	UPI000013C728
ENSG00000117400	UPI000002DB88
ENSG00000100239	UPI0003335117
ENSG00000159199	UPI0000E2460F
ENSG00000117400	UPI000387C6C1
ENSG00000106829	UPI000056D4A8
ENSG00000117400	UPI000D197E00
ENSG00000159199	UPI0001D3B71E
ENSG00000169379	UPI00001B94DF
ENSG00000124067	UPI0000135421
ENSG00000159199	UPI00001261D0
ENSG00000229292	UPI000015FD78
ENSG00000106829	UPI0001B7915F
ENSG00000159199	UPI0000200F36
ENSG00000169379	UPI00001B94DF
ENSG00000159199	UPI00038BB02B
ENSG00000169379	UPI0001B79508
ENSG00000205301	UPI000015FC30
ENSG00000131373	UPI000012CB25
ENSG00000169379	UPI0001B79509
ENSG00000075399	UPI000059D3F1
ENSG00000075399	UPI00001FF749
ENSG00000100239	UPI0000207A29
ENSG00000205301	UPI0001D3B872
ENSG00000075399	UPI0002467264
ENSG00000205301	UPI0001D3B873
ENSG00000169379	UPI0000D471C6
ENSG00000106701	UPI000189258E
ENSG00000168769	UPI000020B29A
ENSG00000106701	UPI0000072CB8
ENSG00000131373	UPI0000140A94
ENSG00000229802	UPI0000E5AD49
ENSG00000091972	UPI00038BAFFD
ENSG00000106829	UPI00017A7176
ENSG00000075399	UPI0002467265
ENSG00000205301	UPI0001BFFEBB
ENSG00000178694	UPI0001B79529
ENSG00000106829	UPI000046FF7C
ENSG00000168890	UPI000013EB30
ENSG00000205301	UPI0001D3B874
ENSG00000109929	UPI000013D4A4
ENSG00000205301	UPI0001D3B875
ENSG00000106829	UPI000046FF7D
ENSG00000106829	UPI0001B79161
ENSG00000109929	UPI0001F77ACA
ENSG00000109929	UPI0001F77ACB
ENSG00000106829	UPI0001B79162
ENSG00000178694	UPI00000373B2
ENSG00000106829	UPI0001B79163
ENSG00000085788	UPI0000160E07
ENSG00000106829	UPI000059DA41
ENSG00000109929	UPI000013D4A4
ENSG00000100162	UPI0000049C7F
ENSG00000134001	UPI000000CC43
ENSG00000091972	UPI00038BB0D5
ENSG00000085788	UPI0001F77CEA
ENSG00000109180	UPI0001D3B318
ENSG00000106829	UPI00005AB2D8
ENSG00000100162	UPI00006C21B3
ENSG00000168769	UPI0001D3B69E
ENSG00000138592	UPI00022F8549
ENSG00000178700	UPI000000DAE0
ENSG00000100162	UPI000165DDDE
ENSG00000134001	UPI00021CF2C3
ENSG00000134001	UPI000000CC43
ENSG00000085788	UPI0001F77CEB
ENSG00000171853	UPI000014132D
ENSG00000134001	UPI00021CF2C4
ENSG00000100162	UPI000165DDDD
ENSG00000229802	UPI0000046C3F
ENSG00000091972	UPI0000422630
ENSG00000124067	UPI00025A3067
ENSG00000171813	UPI0001545E3D
ENSG00000178700	UPI000000DAE0
ENSG00000085788	UPI0001F77CED
ENSG00000171853	UPI000014132D
ENSG00000132763	UPI00001C1D6D
ENSG00000229802	UPI0000046C3F
ENSG00000085788	UPI0001F77CEE
ENSG00000124067	UPI00019863AA
ENSG00000085788	UPI0001F77CEF
ENSG00000178700	UPI000000DAE0
ENSG00000171853	UPI000173A38A
ENSG00000178700	UPI0001B7950B
ENSG00000168769	UPI00001D75E4
ENSG00000178700	UPI000000DAE0
ENSG00000124067	UPI000002B30A
ENSG00000171853	UPI0005C122CF
ENSG00000171853	UPI0005C121CA
ENSG00000171813	UPI00001D7FE3
ENSG00000085788	UPI0000160E07
ENSG00000168769	UPI0001A51BB7
ENSG00000132763	UPI000006F7EB
ENSG00000091972	UPI00004DF0E4
ENSG00000100162	UPI00003FF9F0
ENSG00000106701	UPI0001931361
ENSG00000171853	UPI000173A390
ENSG00000091972	UPI000002B037
ENSG00000100162	UPI000165DDDF
ENSG00000168769	UPI0001D3B69F
ENSG00000186136	UPI0000038B35
ENSG00000106701	UPI0001914EF1
ENSG00000168769	UPI0001D3B6A0
ENSG00000184185	UPI00000725C7
ENSG00000106701	UPI0001B79140
ENSG00000168769	UPI00001D75E4
ENSG00000085788	UPI0001F77CF5
ENSG00000158578	UPI000013F1FF
ENSG00000085788	UPI0001F77CF6
ENSG00000091972	UPI0001B7953F
ENSG00000091972	UPI0001B79540
ENSG00000184185	UPI00000725C7
ENSG00000131373	UPI00001A92E6
ENSG00000106701	UPI0000072A47
ENSG00000106701	UPI000387B339
ENSG00000110171	UPI000013C8BA
ENSG00000124067	UPI00019863A9
ENSG00000226492	UPI00000713A2
ENSG00000131373	UPI000020AC07
ENSG00000168890	UPI000018CE98
ENSG00000197870	UPI00002371BA
ENSG00000110171	UPI000013C8BA
ENSG00000124067	UPI000268AE80
ENSG00000124067	UPI0004620D34
ENSG00000131373	UPI00017A8061
ENSG00000204021	UPI00000497BC
ENSG00000085788	UPI00004173C6
ENSG00000085788	UPI0001F77CF7
ENSG00000197870	UPI0000E67202
ENSG00000131373	UPI000198C87C
ENSG00000158578	UPI000012C3FE
ENSG00000168890	UPI000018CE98
ENSG00000124067	UPI00025A3068
ENSG00000158578	UPI000012C3FE
ENSG00000124067	UPI000268AE82
ENSG00000226492	UPI0001B793A1
ENSG00000085788	UPI0001F77CF8
ENSG00000158578	UPI00001AFD0E
ENSG00000131373	UPI000198C87B
ENSG00000085788	UPI0001F77CF9
ENSG00000158578	UPI000D1958CD
ENSG00000168890	UPI00018816A2
ENSG00000124067	UPI00019863A8
ENSG00000131373	UPI000198C87D
ENSG00000110171	UPI0003F4809A
ENSG00000168890	UPI00018816A2
ENSG00000131373	UPI000198C87A
ENSG00000158578	UPI000D1901A8
ENSG00000168890	UPI00018816A3
ENSG00000158578	UPI000D195595
ENSG00000226492	UPI00004EAC91
ENSG00000168890	UPI00018816A1
ENSG00000158578	UPI000D190FD8
ENSG00000110171	UPI0001F7878B
ENSG00000158578	UPI000D191BCB
ENSG00000226492	UPI00004709FA
ENSG00000230657	UPI000013DBDC
ENSG00000131373	UPI00001A92E6
ENSG00000110171	UPI00004880D0
ENSG00000110171	UPI000013C8BA
ENSG00000171853	UPI000173A38E
ENSG00000230657	UPI000204A983
ENSG00000230657	UPI000013DBDC
ENSG00000230657	UPI000204A983
ENSG00000186814	UPI00001867D6
ENSG00000117450	UPI000002FC88
ENSG00000171853	UPI000173A38F
ENSG00000117450	UPI00004700D8
ENSG00000226492	UPI0001B793A0
ENSG00000110171	UPI0009B4EC42
ENSG00000117450	UPI00004700D7
ENSG00000117450	UPI00004700D7
ENSG00000186814	UPI00001867D6
ENSG00000117450	UPI000002FC88
ENSG00000168887	UPI00002377B0
ENSG00000114346	UPI0000167B9F
ENSG00000152217	UPI000021FB5F
ENSG00000186814	UPI000041EC39
ENSG00000082397	UPI0000129AFA
ENSG00000186814	UPI0002A476D6
ENSG00000168887	UPI000198C5B2
ENSG00000182197	UPI000012A3A1
ENSG00000228333	UPI0000E5AD48
ENSG00000186814	UPI0002A473BC
ENSG00000168887	UPI000056D4A4
ENSG00000186814	UPI0000201BC1
ENSG00000168887	UPI00001C0A3C
ENSG00000186814	UPI0002840DE5
ENSG00000277768	UPI000004457D
ENSG00000186814	UPI0003F47B24
ENSG00000114346	UPI00003DFD0A
ENSG00000228333	UPI00001353DE
ENSG00000186814	UPI000006CF26
ENSG00000182197	UPI000173A1B3
ENSG00000182197	UPI000173A1B2
ENSG00000127948	UPI000013D5F4
ENSG00000186814	UPI0001AE65A8
ENSG00000105122	UPI0003B928FD
ENSG00000171853	UPI000173A391
ENSG00000127948	UPI000198CD2E
ENSG00000171853	UPI000173A392
ENSG00000114346	UPI00001D4708
ENSG00000127948	UPI000198CD35
ENSG00000114346	UPI000198CBC1
ENSG00000171853	UPI000173A393
ENSG00000186812	UPI0000ED5E3E
ENSG00000152217	UPI0000201C54
ENSG00000127948	UPI000198CD2F
ENSG00000127948	UPI000198CD17
ENSG00000114346	UPI000198CBC0
ENSG00000127948	UPI000198CD2D
ENSG00000114346	UPI000198CBBD
ENSG00000127948	UPI000198CD36
ENSG00000228333	UPI0001F77A38
ENSG00000127948	UPI000155D658
ENSG00000114346	UPI000198CBB9
ENSG00000152217	UPI0000201C54
ENSG00000228333	UPI0000E5AD47
ENSG00000127948	UPI000155D658
ENSG00000251655	UPI00002371B9
ENSG00000114346	UPI000198CBBA
ENSG00000167588	UPI0000072D4F
ENSG00000152217	UPI00020CDF88
ENSG00000251655	UPI00004062AC
ENSG00000114346	UPI000198CBBB
ENSG00000152217	UPI000D198203
ENSG00000114346	UPI0000167B9F
ENSG00000127948	UPI000198CD38
ENSG00000251655	UPI00002371B8
ENSG00000114346	UPI000198CBBC
ENSG00000167588	UPI00020CE177
ENSG00000114346	UPI000198CBB8
ENSG00000251655	UPI0004E4CA5B
ENSG00000114346	UPI0000167B9F
ENSG00000205659	UPI00000E9291
ENSG00000186812	UPI0000D4EA6C
ENSG00000205659	UPI00024674B6
ENSG00000167588	UPI00002293C2
ENSG00000167461	UPI0000001261
ENSG00000105122	UPI0000197831
ENSG00000127948	UPI000198CD30
ENSG00000082397	UPI0007E52CC1
ENSG00000127948	UPI000198CD31
ENSG00000127948	UPI000198CD37
ENSG00000100241	UPI00001D69ED
ENSG00000127948	UPI000155D656
ENSG00000186812	UPI000000D7E4
ENSG00000100241	UPI0000EE72AC
ENSG00000167461	UPI00017A6DA1
ENSG00000127948	UPI000198CD32
ENSG00000100241	UPI000155D5D0
ENSG00000121335	UPI0000EE5993
ENSG00000082397	UPI0007E52BC6
ENSG00000121335	UPI00024674BE
ENSG00000105122	UPI0002A4728A
ENSG00000186812	UPI000002B73D
ENSG00000082397	UPI000002A88E
ENSG00000025156	UPI000012CCE8
ENSG00000186812	UPI00000716FE
ENSG00000141582	UPI000013D82E
ENSG00000025156	UPI0003B92835
ENSG00000186812	UPI0000D4EA6C
ENSG00000186812	UPI0002840DE3
ENSG00000172216	UPI000000D8BA
ENSG00000141582	UPI0001611329
ENSG00000082397	UPI00015DA949
ENSG00000186812	UPI0002840DE4
ENSG00000141582	UPI00025A2DCA
ENSG00000125351	UPI0007E52C77
ENSG00000025156	UPI000020E191
ENSG00000100300	UPI000013CC5C
ENSG00000082397	UPI000645469E
ENSG00000082397	UPI0006454784
ENSG00000082397	UPI0006644D21
ENSG00000100300	UPI000268B480
ENSG00000082397	UPI0006454693
ENSG00000100300	UPI000161115C
ENSG00000082397	UPI00064546F5
ENSG00000100300	UPI000013CC5C
ENSG00000082397	UPI0006644D01
ENSG00000160888	UPI000006D032
ENSG00000082397	UPI0006454698
ENSG00000100300	UPI000013CC5C
ENSG00000116649	UPI0000049054
ENSG00000160888	UPI000006D032
ENSG00000147535	UPI000006F246
ENSG00000082397	UPI000268B14A
ENSG00000160888	UPI000006D032
ENSG00000116649	UPI0002841270
ENSG00000116649	UPI0002841271
ENSG00000116649	UPI0002841272
ENSG00000082397	UPI000719A110
ENSG00000116649	UPI0002841273
ENSG00000082397	UPI000268B14B
ENSG00000082397	UPI000268B14B
ENSG00000082397	UPI000059D43F
ENSG00000082397	UPI000059D43F
ENSG00000082397	UPI000268B14C
ENSG00000082397	UPI0003F47C19
ENSG00000206013	UPI0000161610
ENSG00000082397	UPI000268B14E
ENSG00000082397	UPI0003F4828C
ENSG00000082397	UPI000268B150
ENSG00000124900	UPI0000DFFA1E
ENSG00000125445	UPI0000D4EDF5
ENSG00000082397	UPI000268B151
ENSG00000082397	UPI00020651F7
ENSG00000124900	UPI0000D473E8
ENSG00000082397	UPI0004E4C91B
ENSG00000147535	UPI000044C28E
ENSG00000185201	UPI0001F7875F
ENSG00000172771	UPI00001C1DE1
ENSG00000147535	UPI0001F77CE5
ENSG00000185201	UPI00001AF520
ENSG00000185201	UPI0001F7875F
ENSG00000125445	UPI000013CBA7
ENSG00000172771	UPI0000E5A945
ENSG00000185201	UPI0001F78760
ENSG00000156219	UPI000002AECE
ENSG00000185201	UPI0001F78761
ENSG00000147535	UPI0001F77CE6
ENSG00000196684	UPI0000073F82
ENSG00000125445	UPI0000D4D573
ENSG00000147535	UPI0001F77CE7
ENSG00000185201	UPI00001AF520
ENSG00000156219	UPI0003F483E2
ENSG00000241697	UPI000004ECA5
ENSG00000107186	UPI0000211133
ENSG00000172771	UPI00001C1DE1
ENSG00000125445	UPI000268B2FA
ENSG00000156219	UPI0001D3B4B2
ENSG00000147535	UPI0001F77CE8
ENSG00000175806	UPI0000039C0C
ENSG00000125445	UPI000268B2FB
ENSG00000187612	UPI0000061E8D
ENSG00000125445	UPI000268B2FC
ENSG00000175806	UPI0000E5AE15
ENSG00000138592	UPI0000030306
ENSG00000196684	UPI0002840BC0
ENSG00000156052	UPI000006D0FB
ENSG00000185885	UPI0000228B1B
ENSG00000147535	UPI0000367589
ENSG00000175806	UPI0001E8F020
ENSG00000167825	UPI00000405D5
ENSG00000196684	UPI0000073F82
ENSG00000156052	UPI000046FE15
ENSG00000185885	UPI0000228B1B
ENSG00000147536	UPI0001E8F0C1
ENSG00000147536	UPI0000072D59
ENSG00000147535	UPI0000210924
ENSG00000185885	UPI0000228B1B
ENSG00000090659	UPI000003422C
ENSG00000175806	UPI0000E5AE14
ENSG00000196684	UPI0002840BC1
ENSG00000251349	UPI00004402ED
ENSG00000138592	UPI0000030306
ENSG00000175806	UPI0001E8F01E
ENSG00000090659	UPI0000E04229
ENSG00000010282	UPI000198CA0C
ENSG00000175806	UPI000050B63F
ENSG00000196684	UPI0002840BC2
ENSG00000138592	UPI00017A75E8
ENSG00000196684	UPI0002840BC3
ENSG00000196684	UPI0002840BC4
ENSG00000214819	UPI00001D7A81
ENSG00000175806	UPI000042B785
ENSG00000156219	UPI000012FD7B
ENSG00000104290	UPI0001E8F04A
ENSG00000156219	UPI000002AECF
ENSG00000175806	UPI0001E8F01D
ENSG00000150433	UPI00001617A4
ENSG00000090659	UPI000059D650
ENSG00000090659	UPI00000723EA
ENSG00000130449	UPI0001837EA2
ENSG00000138592	UPI00022F854A
ENSG00000147536	UPI000007007B
ENSG00000150433	UPI00001FA61E
ENSG00000156219	UPI0003F481BC
ENSG00000176256	UPI000011E2F1
ENSG00000188124	UPI0000041C10
ENSG00000188124	UPI0000041C10
ENSG00000176256	UPI000011E2F1
ENSG00000188124	UPI0000041C10
ENSG00000147536	UPI0000210981
ENSG00000125351	UPI000006D21C
ENSG00000138592	UPI00022F854B
ENSG00000109180	UPI0001D3B319
ENSG00000196422	UPI000013DB17
ENSG00000138592	UPI00022F854C
ENSG00000156219	UPI00004A06B9
ENSG00000130713	UPI0000134AD4
ENSG00000279486	UPI00000015AF
ENSG00000196422	UPI000013DB17
ENSG00000125351	UPI000006FF6A
ENSG00000066697	UPI000006CCC7
ENSG00000107186	UPI00015367D3
ENSG00000110367	UPI000013D4A2
ENSG00000279486	UPI00000015AF
ENSG00000066697	UPI000046FE9A
ENSG00000109180	UPI0001D3B31A
ENSG00000109180	UPI000204A7E3
ENSG00000187741	UPI0000520A1A
ENSG00000184933	UPI0000061E92
ENSG00000196422	UPI000013DB17
ENSG00000184933	UPI0000061E92
ENSG00000138592	UPI0000E59C2E
ENSG00000109180	UPI0001D3B31C
ENSG00000138592	UPI00022F854D
ENSG00000147536	UPI000007007B
ENSG00000138592	UPI0000E59C2E
ENSG00000125351	UPI0004E4C8CB
ENSG00000196422	UPI000013DB17
ENSG00000130713	UPI0000210CCC
ENSG00000110367	UPI000013D4A2
ENSG00000066697	UPI000046FE9B
ENSG00000196422	UPI000013DB17
ENSG00000169245	UPI0000136773
ENSG00000138592	UPI0000D4BEB2
ENSG00000130713	UPI000059DA7D
ENSG00000104290	UPI000003156A
ENSG00000066697	UPI000046FE9C
ENSG00000130713	UPI000059DA7F
ENSG00000110367	UPI000013D4A2
ENSG00000147799	UPI000021015B
ENSG00000104290	UPI000003156A
ENSG00000147799	UPI000012DDC2
ENSG00000187741	UPI0002467269
ENSG00000110367	UPI0000074672
ENSG00000130713	UPI0002B83246
ENSG00000066697	UPI000006CCC7
ENSG00000075043	UPI000002A66F
ENSG00000066697	UPI000006CCC7
ENSG00000187741	UPI000246726A
ENSG00000130713	UPI0000047D1B
ENSG00000109180	UPI0001D3B31E
ENSG00000109180	UPI0001D3B31F
ENSG00000150433	UPI000189A80B
ENSG00000187741	UPI000246726B
ENSG00000138592	UPI0000E59C2E
ENSG00000109180	UPI0001D3B31D
ENSG00000187741	UPI000246726C
ENSG00000187741	UPI000246726D
ENSG00000233948	UPI000173A166
ENSG00000187741	UPI000246726E
ENSG00000233948	UPI000173A167
ENSG00000233948	UPI000173A168
ENSG00000242485	UPI000006F0A8
ENSG00000277101	UPI0001D3BD00
ENSG00000174898	UPI000059D641
ENSG00000109180	UPI0000073D7F
ENSG00000170236	UPI0001CB7F8F
ENSG00000109180	UPI0000070106
ENSG00000231823	UPI0000470C4C
ENSG00000075043	UPI0005C1221C
ENSG00000150433	UPI00001617A4
ENSG00000109180	UPI0001D3B320
ENSG00000242485	UPI00025A2C10
ENSG00000109180	UPI0001D3B31F
ENSG00000109180	UPI0001D3B321
ENSG00000150433	UPI00001617A4
ENSG00000242485	UPI00019151C3
ENSG00000233948	UPI000006F391
ENSG00000075043	UPI0005C12233
ENSG00000187741	UPI0002467270
ENSG00000233948	UPI000006F391
ENSG00000075043	UPI0005C122DA
ENSG00000075043	UPI0005C121E4
ENSG00000075043	UPI0007E52D0A
ENSG00000187741	UPI0002467271
ENSG00000109180	UPI0000073D7F
ENSG00000187741	UPI0002467272
ENSG00000187741	UPI0002467273
ENSG00000187741	UPI0002467274
ENSG00000109180	UPI000020BC84
ENSG00000109180	UPI0001D3B31D
ENSG00000150433	UPI00001617A4
ENSG00000075043	UPI00001279ED
ENSG00000150433	UPI00001617A4
ENSG00000187741	UPI0002467276
ENSG00000150433	UPI000189A80B
ENSG00000075043	UPI0005C121DB
ENSG00000170236	UPI0000E01F70
ENSG00000109180	UPI0003F47B64
ENSG00000187741	UPI0002467277
ENSG00000150433	UPI00001617A4
ENSG00000187741	UPI0002467278
ENSG00000109180	UPI0001D3B323
ENSG00000170236	UPI0001F77AA6
ENSG00000109180	UPI0001D3B324
ENSG00000150433	UPI00001617A4
ENSG00000109180	UPI0001D3B325
ENSG00000170236	UPI0001AE687F
ENSG00000166833	UPI0000228C68
ENSG00000075043	UPI000002A670
ENSG00000109180	UPI0001D3B326
ENSG00000150433	UPI0001F77B2C
ENSG00000109180	UPI0000073D7F
ENSG00000075043	UPI000002A671
ENSG00000114439	UPI000006DA38
ENSG00000090659	UPI000006EAD5
ENSG00000109180	UPI0000073D7F
ENSG00000166363	UPI000004C155
ENSG00000150433	UPI0001F77B2C
ENSG00000075043	UPI00080A7E4B
ENSG00000166833	UPI00015DFFCB
ENSG00000114439	UPI0001610EE7
ENSG00000090659	UPI000013F09B
ENSG00000150433	UPI0003F47AE3
ENSG00000170790	UPI000015F21C
ENSG00000090659	UPI000013FB4D
ENSG00000166833	UPI00001E057F
ENSG00000187741	UPI00001833BE
ENSG00000090659	UPI000007078D
ENSG00000109180	UPI000020BC84
ENSG00000075043	UPI0005C12288
ENSG00000075043	UPI0005C122DE
ENSG00000170790	UPI000015F21C
ENSG00000187741	UPI0000D4DEE7
ENSG00000277101	UPI0001D3BCFF
ENSG00000166833	UPI00001E0580
ENSG00000187741	UPI0000DBDD70
ENSG00000187741	UPI0002467279
ENSG00000187741	UPI000246727A
ENSG00000166833	UPI000E6F2D23
ENSG00000159871	UPI000019864D
ENSG00000167088	UPI0000006BEC
ENSG00000114439	UPI000007315E
ENSG00000090659	UPI000006FD36
ENSG00000090659	UPI000006F9B7
ENSG00000277101	UPI00001410D0
ENSG00000167088	UPI000268B3EC
ENSG00000187741	UPI000246727D
ENSG00000277101	UPI00001410D0
ENSG00000188243	UPI000015931C
ENSG00000090659	UPI0000072284
ENSG00000167088	UPI000268B3ED
ENSG00000158669	UPI0000047FDD
ENSG00000075043	UPI000002A673
ENSG00000166833	UPI00015DFFCC
ENSG00000101489	UPI0002840E20
ENSG00000159871	UPI00006A77F6
ENSG00000075043	UPI0005C1220B
ENSG00000166833	UPI0003F47E05
ENSG00000158669	UPI0001E8F097
ENSG00000187741	UPI0002065A4C
ENSG00000114439	UPI0001610EEB
ENSG00000161055	UPI00000012D4
ENSG00000008294	UPI0000D60DF7
ENSG00000166833	UPI0001F77EE5
ENSG00000158669	UPI0001E8F098
ENSG00000159871	UPI000019864D
ENSG00000075043	UPI0005C1232B
ENSG00000159871	UPI000019864D
ENSG00000080345	UPI000023729F
ENSG00000158669	UPI0001E8F096
ENSG00000080345	UPI000053E94D
ENSG00000159871	UPI0003F47C7F
ENSG00000159871	UPI0002A476E4
ENSG00000080345	UPI000053E94D
ENSG00000111897	UPI000004E6A2
ENSG00000107186	UPI00004A2D7D
ENSG00000165959	UPI000006DB99
ENSG00000114439	UPI0000F059E0
ENSG00000188243	UPI000165DBED
ENSG00000174970	UPI000D1958FA
ENSG00000114439	UPI0001610EFA
ENSG00000174970	UPI000004B22B
ENSG00000166833	UPI0004E4CC92
ENSG00000166833	UPI0004E4CB9E
ENSG00000141577	UPI0000D623A9
ENSG00000114439	UPI0001610EEC
ENSG00000114439	UPI0001610EED
ENSG00000080345	UPI000023729F
ENSG00000188243	UPI000034ECDC
ENSG00000114439	UPI0001610EEE
ENSG00000080345	UPI0001D3BDA2
ENSG00000188243	UPI000173A6AC
ENSG00000114439	UPI0003F482C8
ENSG00000080345	UPI000053E94D
ENSG00000114439	UPI0001610EF1
ENSG00000010282	UPI000012DC51
ENSG00000114439	UPI0001610EE8
ENSG00000165959	UPI00021CF400
ENSG00000099785	UPI0000201FAC
ENSG00000149054	UPI000013DB6D
ENSG00000107186	UPI000204A740
ENSG00000010282	UPI000012DC51
ENSG00000114439	UPI000006DA38
ENSG00000165959	UPI0003F47CE0
ENSG00000102218	UPI000000DA35
ENSG00000149054	UPI00017A8585
ENSG00000099785	UPI0003F48106
ENSG00000114439	UPI0001610EF3
ENSG00000149054	UPI0007E52BEA
ENSG00000080345	UPI000198C60D
ENSG00000165959	UPI00021CF402
ENSG00000099785	UPI0002A472A5
ENSG00000114439	UPI0003F4812B
ENSG00000010282	UPI000198CA0D
ENSG00000204392	UPI00000E839D
ENSG00000165959	UPI0001EED0D9
ENSG00000099785	UPI0000201FAB
ENSG00000149054	UPI000013DB6D
ENSG00000188243	UPI000015931C
ENSG00000010282	UPI000198CA0E
ENSG00000099785	UPI0002A47335
ENSG00000214518	UPI00001983BA
ENSG00000114439	UPI0001610EF4
ENSG00000188243	UPI000173A6AC
ENSG00000010282	UPI000198CA10
ENSG00000149054	UPI000006E415
ENSG00000162396	UPI00000492D2
ENSG00000114439	UPI0001610EF5
ENSG00000214518	UPI00015DFB30
ENSG00000114439	UPI0001610EF6
ENSG00000149054	UPI000006E415
ENSG00000010282	UPI000198CA0F
ENSG00000114439	UPI0001610EF7
ENSG00000141577	UPI00001C1FC8
ENSG00000010282	UPI000198CA11
ENSG00000099785	UPI0000070149
ENSG00000166368	UPI0000061F0B
ENSG00000141577	UPI00025A2E0F
ENSG00000107731	UPI000000D753
ENSG00000141577	UPI00025A2E10
ENSG00000114439	UPI0001610EF9
ENSG00000107731	UPI0000074101
ENSG00000114439	UPI0001610EF8
ENSG00000099785	UPI0000070149
ENSG00000141577	UPI00002017B6
ENSG00000178358	UPI0000041C7D
ENSG00000141577	UPI00025A2E11
ENSG00000008294	UPI0001D3B84D
ENSG00000231396	UPI0000185F71
ENSG00000141577	UPI0003F47E0B
ENSG00000107186	UPI0001915365
ENSG00000124092	UPI000157860F
ENSG00000008294	UPI0000074087
ENSG00000107186	UPI000191706B
ENSG00000138593	UPI00022F84CE
ENSG00000107186	UPI0000151582
ENSG00000008294	UPI000016058F
ENSG00000149050	UPI000013DB6B
ENSG00000107186	UPI000204A741
ENSG00000107186	UPI000204A742
ENSG00000101489	UPI0002840E21
ENSG00000107186	UPI000204A743
ENSG00000231396	UPI0004E4CA56
ENSG00000158805	UPI0002467266
ENSG00000139780	UPI000016196F
ENSG00000107186	UPI000204A744
ENSG00000105849	UPI000006CEF4
ENSG00000107186	UPI0003F47D06
ENSG00000175820	UPI0001991308
ENSG00000107186	UPI0003F480C2
ENSG00000149050	UPI000013DB6B
ENSG00000107186	UPI000204A747
ENSG00000107186	UPI0000151582
ENSG00000244607	UPI00001AEF4E
ENSG00000170782	UPI000013EBED
ENSG00000283632	UPI0007E52AAF
ENSG00000283632	UPI000013CD66
ENSG00000237313	UPI00004A3AFF
ENSG00000006555	UPI0000470B73
ENSG00000008294	UPI0001D3B84F
ENSG00000158805	UPI00001FF762
ENSG00000231925	UPI00001678B8
ENSG00000179796	UPI000000D990
ENSG00000158805	UPI0000D4E7B5
ENSG00000179796	UPI0003F47ADB
ENSG00000008294	UPI0001E8F65D
ENSG00000179796	UPI000000D990
ENSG00000006555	UPI000013C505
ENSG00000179796	UPI000198CA34
ENSG00000006555	UPI0001F78400
ENSG00000231925	UPI0000D4E078
ENSG00000179796	UPI000000D990
ENSG00000181315	UPI00000437CC
ENSG00000181315	UPI00000437CC
ENSG00000231925	UPI0001AE72BC
ENSG00000179796	UPI000000D990
ENSG00000182983	UPI00001C0EC0
ENSG00000158805	UPI0000EE7D9C
ENSG00000181315	UPI0001B793F5
ENSG00000007047	UPI0002840C36
ENSG00000158805	UPI0002467267
ENSG00000231925	UPI0000E5AD4C
ENSG00000158805	UPI0002467268
