Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans chromosome/scaffold name	Caenorhabditis elegans chromosome/scaffold start (bp)	Caenorhabditis elegans chromosome/scaffold end (bp)	%id. target Caenorhabditis elegans gene identical to query gene	%id. query gene identical to target Caenorhabditis elegans gene	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSG00000112159	6	89642499	89819723	WBGene00018898	IV	4360837	4386533	22.8199	29.2756	0
ENSG00000124490	6	49692358	49713590	WBGene00004742	IV	13056376	13057271	27.1605	31.8841	
ENSG00000124490	6	49692358	49713590	WBGene00009891	IV	13048457	13049835	24.2798	27.8302	
ENSG00000124490	6	49692358	49713590	WBGene00008029	IV	13070479	13071221	26.3374	30.622	
ENSG00000124490	6	49692358	49713590	WBGene00008030	IV	13071754	13072478	23.0453	26.6667	
ENSG00000124490	6	49692358	49713590	WBGene00017183	II	3283667	3284657	26.749	31.401	
ENSG00000124490	6	49692358	49713590	WBGene00021780	II	1445225	1446108	23.4568	23.1707	
ENSG00000124490	6	49692358	49713590	WBGene00013972	V	18732802	18734466	23.0453	26.4151	
ENSG00000124490	6	49692358	49713590	WBGene00013971	V	18731991	18732772	21.8107	25.6039	
ENSG00000124490	6	49692358	49713590	WBGene00007397	X	10172326	10174185	19.7531	11.5108	
ENSG00000124490	6	49692358	49713590	WBGene00017055	II	2631473	2633054	15.2263	18.1373	
ENSG00000124490	6	49692358	49713590	WBGene00009895	IV	13057678	13059085	26.3374	30.9179	
ENSG00000124490	6	49692358	49713590	WBGene00008028	IV	13068751	13070290	25.1029	29.1866	
ENSG00000124490	6	49692358	49713590	WBGene00008027	IV	13064003	13065159	27.9835	32.6923	
ENSG00000124490	6	49692358	49713590	WBGene00008625	IV	13165516	13166815	27.572	32.2115	
ENSG00000124490	6	49692358	49713590	WBGene00009896	IV	13059618	13060695	25.9259	29.8578	
ENSG00000124490	6	49692358	49713590	WBGene00012816	V	19494762	19495687	23.4568	28.7879	
ENSG00000124490	6	49692358	49713590	WBGene00019178	V	3812596	3813363	26.3374	30.7692	
ENSG00000124490	6	49692358	49713590	WBGene00019179	V	3810786	3811634	27.572	32.2115	
ENSG00000146151	6	55434369	55579214	WBGene00022150	I	1751481	1754410	42.7027	49.6855	
ENSG00000135316	6	85607785	85643792	WBGene00006331	III	4276266	4280217	10.7544	14.0756	
ENSG00000135316	6	85607785	85643792	WBGene00004384	V	12192273	12194445	5.13644	10.4918	
ENSG00000204531	6	31164337	31180731	WBGene00006818	III	8212750	8216336	21.6667	21.8487	0
ENSG00000204531	6	31164337	31180731	WBGene00000441	X	3843367	3857797	27.2222	18.0812	0
ENSG00000274641	6	27893463	27893843	WBGene00001940	IV	11400311	11400812	78.5714	80.4878	0
ENSG00000274641	6	27893463	27893843	WBGene00001885	II	13821778	13822333	78.5714	81.1475	0
ENSG00000274641	6	27893463	27893843	WBGene00001903	IV	8331044	8331412	78.5714	81.1475	0
ENSG00000274641	6	27893463	27893843	WBGene00001913	V	8536314	8536716	66.6667	77.7778	0
ENSG00000274641	6	27893463	27893843	WBGene00001896	V	8892559	8892930	77.7778	79.6748	0
ENSG00000274641	6	27893463	27893843	WBGene00001878	V	16040029	16040548	77.7778	79.6748	0
ENSG00000274641	6	27893463	27893843	WBGene00001928	V	8853006	8853431	77.7778	69.5035	0
ENSG00000274641	6	27893463	27893843	WBGene00001908	IV	8335972	8336340	78.5714	81.1475	0
ENSG00000274641	6	27893463	27893843	WBGene00001932	IV	11339630	11340132	78.5714	80.4878	0
ENSG00000274641	6	27893463	27893843	WBGene00001894	V	8895101	8895472	77.7778	79.6748	0
ENSG00000274641	6	27893463	27893843	WBGene00001926	V	8850464	8850835	77.7778	79.6748	0
ENSG00000274641	6	27893463	27893843	WBGene00001918	II	13826730	13827098	78.5714	81.1475	0
ENSG00000274641	6	27893463	27893843	WBGene00001882	V	8532540	8533098	77.7778	79.6748	0
ENSG00000274641	6	27893463	27893843	WBGene00001889	II	13818371	13818739	78.5714	81.1475	0
ENSG00000274641	6	27893463	27893843	WBGene00001915	V	9545494	9546264	78.5714	80.4878	0
ENSG00000274641	6	27893463	27893843	WBGene00001936	IV	7486519	7486962	78.5714	80.4878	0
ENSG00000274641	6	27893463	27893843	WBGene00001922	IV	11324719	11325222	78.5714	80.4878	0
ENSG00000152822	6	146027646	146437598	WBGene00003233	I	10384219	10391388	32.4121	37.3913	1
ENSG00000074706	6	154154496	154356792	WBGene00000564	III	10271257	10278579	10.5023	5.74282	0
ENSG00000112038	6	154010496	154246867	WBGene00016265	I	6989067	6992106	16.2272	20.2532	0
ENSG00000085382	6	104728093	104859919	WBGene00009738	III	3377408	3389970	18.1518	13.2318	
ENSG00000137310	6	31158542	31167159	WBGene00007227	II	9275024	9280098	11.8841	4.30672	0
ENSG00000118492	6	146598965	146815462	WBGene00000546	IV	1431272	1435039	4.85903	12.9187	
ENSG00000118492	6	146598965	146815462	WBGene00000544	I	12073143	12084221	4.55909	10.1064	
ENSG00000118492	6	146598965	146815462	WBGene00000547	IV	1435465	1446182	4.55909	9.76864	
ENSG00000118492	6	146598965	146815462	WBGene00000542	III	7980913	7986327	4.43911	9.48718	
ENSG00000118492	6	146598965	146815462	WBGene00013184	I	11302286	11305218	4.73905	25.6494	
ENSG00000118492	6	146598965	146815462	WBGene00010417	I	11308121	11311053	4.73905	25.6494	
ENSG00000118492	6	146598965	146815462	WBGene00012233	I	13676255	13677792	3.17936	21.0317	
ENSG00000118492	6	146598965	146815462	WBGene00009695	I	13254141	13257729	3.53929	9.13313	
ENSG00000154269	6	131628442	131747418	WBGene00015283	IV	6632222	6634986	12.5714	19.8198	0
ENSG00000154269	6	131628442	131747418	WBGene00007755	V	12140876	12144259	21.2571	25.0336	0
ENSG00000154269	6	131628442	131747418	WBGene00007753	V	12131442	12137395	22.0571	23.2811	0
ENSG00000135297	6	73461578	73509236	WBGene00009944	II	10030895	10033213	43.1694	49.5298	0
ENSG00000083123	6	80106647	80346270	WBGene00006518	I	7727267	7729092	58.6735	62.8415	1
ENSG00000085511	6	160991727	161117385	WBGene00018035	X	5375070	5376911	4.5398	20.0549	0
ENSG00000085511	6	160991727	161117385	WBGene00018034	X	5377607	5379353	4.29104	19.1667	0
ENSG00000085511	6	160991727	161117385	WBGene00004758	X	7816720	7821045	4.60199	22.0238	0
ENSG00000203734	6	138795926	138904070	WBGene00001366	IV	8799089	8813539	10.3982	10.9175	0
ENSG00000203734	6	138795926	138904070	WBGene00001490	X	11572565	11585126	8.62832	7.1494	
ENSG00000204388	6	31827735	31830255	WBGene00009691	II	11757106	11759323	69.1108	68.6822	0
ENSG00000204388	6	31827735	31830255	WBGene00009692	II	11759640	11761853	69.1108	68.6822	0
ENSG00000204388	6	31827735	31830255	WBGene00002026	I	9320325	9322534	67.3947	67.1851	0
ENSG00000204388	6	31827735	31830255	WBGene00016250	III	8443917	8446920	28.8612	23.8402	0
ENSG00000112234	6	98868538	98948006	WBGene00017138	II	5395889	5398902	8.85668	7.45257	0
ENSG00000197753	6	35805293	35833874	WBGene00009155	IV	17275581	17276864	30.5936	29.2576	1
ENSG00000137204	6	43295694	43305538	WBGene00011456	IV	9546286	9560428	10.219	15.5989	
ENSG00000137204	6	43295694	43305538	WBGene00020701	III	542066	546537	17.5182	18.8235	
ENSG00000137204	6	43295694	43305538	WBGene00006220	IV	8460999	8463816	20.2555	20.5556	
ENSG00000137204	6	43295694	43305538	WBGene00003837	IV	8464752	8472605	20.9854	21.8631	
ENSG00000137204	6	43295694	43305538	WBGene00019408	II	5782524	5787658	27.1898	17.4065	
ENSG00000137204	6	43295694	43305538	WBGene00003843	X	11346455	11350244	25.365	18.362	
ENSG00000137204	6	43295694	43305538	WBGene00014127	II	10001846	10003987	18.4307	18.6691	
ENSG00000137204	6	43295694	43305538	WBGene00008110	IV	9216952	9220397	18.6131	19.6154	
ENSG00000137204	6	43295694	43305538	WBGene00003842	I	9888356	9892223	30.6569	28.7179	
ENSG00000137204	6	43295694	43305538	WBGene00017751	III	6500514	6507717	22.4453	24.2604	
ENSG00000137204	6	43295694	43305538	WBGene00044455	III	6495677	6498198	22.9927	23.8636	
ENSG00000122335	6	158109515	158168280	WBGene00008925	X	13105184	13108543	19.7248	25.4941	0
ENSG00000164458	6	166157656	166168700	WBGene00003106	II	516014	521605	25.977	32.659	
ENSG00000164458	6	166157656	166168700	WBGene00044798	III	1765458	1770091	17.0115	24.2623	
ENSG00000164458	6	166157656	166168700	WBGene00006559	IV	15326939	15328186	16.5517	18.9474	
ENSG00000164458	6	166157656	166168700	WBGene00004750	II	3671908	3673593	14.9425	17.2872	
ENSG00000164458	6	166157656	166168700	WBGene00006546	III	10339984	10341858	21.3793	31.8493	
ENSG00000164458	6	166157656	166168700	WBGene00006545	III	10347575	10349740	21.8391	30.1587	
ENSG00000164458	6	166157656	166168700	WBGene00006556	III	11224800	11227125	21.1494	29.393	
ENSG00000164458	6	166157656	166168700	WBGene00006557	III	11784147	11786052	18.8506	27.0627	
ENSG00000274750	6	26224199	26227473	WBGene00017638	V	8177093	8177449	45.5882	52.5424	1
ENSG00000112425	6	145382535	145736023	WBGene00003043	IV	6842964	6845805	10.574	9.18635	
ENSG00000112425	6	145382535	145736023	WBGene00009142	I	7656978	7658291	9.06344	13.2743	
ENSG00000112249	6	100508194	100881372	WBGene00013189	II	14754622	14778149	42.3252	46.2072	0
ENSG00000082269	6	70412941	70561174	WBGene00015635	I	5479550	5484643	14.8515	24.5633	0
ENSG00000124766	6	21592768	21598619	WBGene00001182	X	5663837	5674060	13.2911	13.4043	0
ENSG00000172197	6	20102145	20212399	WBGene00016934	X	5519876	5522819	33.1313	34.1667	1
ENSG00000172197	6	20102145	20212399	WBGene00007446	IV	11157102	11159492	31.3131	28.7037	1
ENSG00000278272	6	26045411	26045821	WBGene00017638	V	8177093	8177449	45.5882	52.5424	1
ENSG00000172348	6	46220736	46491972	WBGene00004321	III	5682310	5684098	30.8642	36.2319	0
ENSG00000112561	6	41683978	41736259	WBGene00020930	IV	4014799	4028127	26.9388	25.1908	0
ENSG00000137343	6	30626842	30646823	WBGene00021059	X	5849104	5851971	16.3814	25.4753	0
ENSG00000137343	6	30626842	30646823	WBGene00003178	IV	7983854	7987183	18.8264	29.3893	0
ENSG00000272442	6	44273194	44378957	WBGene00014210	II	9210376	9213100	38.5185	9.61183	0
ENSG00000146426	6	154832697	155257723	WBGene00015704	I	4409689	4426137	8.93592	17.0979	
ENSG00000146426	6	154832697	155257723	WBGene00006887	X	9216867	9232075	7.05467	11.9166	
ENSG00000146426	6	154832697	155257723	WBGene00010776	X	13727298	13734404	5.93768	15.6347	
ENSG00000178233	6	44270466	44307506	WBGene00014210	II	9210376	9213100	31.8021	33.2717	1
ENSG00000079950	6	132445867	132513198	WBGene00009478	I	9001913	9003963	26.0536	27.4194	1
ENSG00000096654	6	27450743	27473118	WBGene00013734	III	12595994	12598604	9.58722	16.7442	
ENSG00000112282	6	131573966	131628229	WBGene00006349	I	14777139	14787804	18.4942	15.922	0
ENSG00000204220	6	33289302	33298401	WBGene00009004	I	7282964	7283818	41.0853	42.0635	1
ENSG00000235863	6	33277132	33284832	WBGene00011665	V	15149046	15150733	16.1376	18.7692	0
ENSG00000235863	6	33277132	33284832	WBGene00007104	V	10289721	10291710	18.5185	20.3488	0
ENSG00000235863	6	33277132	33284832	WBGene00009849	X	13963509	13965718	15.6085	16.4345	0
ENSG00000235863	6	33277132	33284832	WBGene00008162	I	12319350	12320854	18.254	19.3277	0
ENSG00000235863	6	33277132	33284832	WBGene00008159	I	12315193	12316688	16.6667	18.2609	0
ENSG00000235863	6	33277132	33284832	WBGene00008291	I	12447167	12448421	19.5767	22.7692	0
ENSG00000235863	6	33277132	33284832	WBGene00011659	I	12345819	12347265	16.1376	18.0473	0
ENSG00000235863	6	33277132	33284832	WBGene00008161	I	12321937	12324062	16.1376	16.5761	0
ENSG00000235863	6	33277132	33284832	WBGene00008785	I	12236018	12238252	16.1376	17.0868	0
ENSG00000235863	6	33277132	33284832	WBGene00011780	I	12381808	12383259	17.4603	17.2324	0
ENSG00000235863	6	33277132	33284832	WBGene00008478	I	12433061	12434886	19.3122	19.0104	0
ENSG00000235863	6	33277132	33284832	WBGene00008787	I	12232689	12235193	15.873	17.3913	0
ENSG00000235863	6	33277132	33284832	WBGene00000267	III	13134014	13139614	17.4603	16.5	0
ENSG00000204390	6	31809619	31815065	WBGene00009691	II	11757106	11759323	68.0187	67.5969	0
ENSG00000204390	6	31809619	31815065	WBGene00009692	II	11759640	11761853	68.0187	67.5969	0
ENSG00000204390	6	31809619	31815065	WBGene00002026	I	9320325	9322534	67.2387	67.0295	0
ENSG00000204390	6	31809619	31815065	WBGene00016250	III	8443917	8446920	28.8612	23.8402	0
ENSG00000112658	6	43171299	43181507	WBGene00006844	I	8460225	8463015	23.4252	36.3914	0
ENSG00000112679	6	291630	351355	WBGene00003043	IV	6842964	6845805	27.8049	14.9606	
ENSG00000112679	6	291630	351355	WBGene00009142	I	7656978	7658291	19.5122	17.6991	
ENSG00000026297	6	166929504	166957191	WBGene00019624	V	1061595	1067908	25.7812	23.6559	0
ENSG00000198818	6	166319728	166342591	WBGene00009191	I	7723754	7724656	32.0755	31.4815	1
ENSG00000112290	6	110099819	110180004	WBGene00006958	I	11924785	11929511	27.7281	33.1197	1
ENSG00000146267	6	99271169	99350062	WBGene00010470	V	12407428	12408592	16.6259	24.5487	0
ENSG00000146267	6	99271169	99350062	WBGene00010473	V	12409369	12410513	17.6039	25.8065	0
ENSG00000146267	6	99271169	99350062	WBGene00008296	V	12414640	12415709	17.1149	25.1799	0
ENSG00000146267	6	99271169	99350062	WBGene00012987	II	13309290	13311488	21.5159	27.4143	0
ENSG00000146267	6	99271169	99350062	WBGene00016116	II	5666756	5668930	16.8704	25.0909	0
ENSG00000146267	6	99271169	99350062	WBGene00013266	II	12264166	12266105	19.8044	30.1115	0
ENSG00000146267	6	99271169	99350062	WBGene00000412	V	15921309	15922818	16.1369	23.8267	0
ENSG00000146267	6	99271169	99350062	WBGene00010472	V	12410879	12412091	18.5819	27.0463	0
ENSG00000146267	6	99271169	99350062	WBGene00010471	V	12412506	12413698	17.3594	25.6318	0
ENSG00000146267	6	99271169	99350062	WBGene00018774	I	112285	113721	17.3594	28.1746	0
ENSG00000146267	6	99271169	99350062	WBGene00008297	V	12416358	12417377	16.3814	24.1007	0
ENSG00000171467	6	43307134	43369478	WBGene00017031	III	5535660	5543218	6.93287	15.7058	0
ENSG00000204392	6	31797396	31806984	WBGene00001808	V	13497690	13498819	60	58.7629	0
ENSG00000112473	6	33200445	33204439	WBGene00044067	IV	17285733	17287454	35.8209	42.7481	1
ENSG00000112473	6	33200445	33204439	WBGene00006494	X	15506037	15507880	44.3497	45.0216	1
ENSG00000112096	6	159669057	159745186	WBGene00004931	I	8417124	8435811	62.1622	62.4434	1
ENSG00000112096	6	159669057	159745186	WBGene00004932	X	17092718	17094223	59.9099	61.0092	1
ENSG00000112494	6	167271169	167316019	WBGene00006822	III	3644375	3648822	30.8534	20	0
ENSG00000007866	6	35473597	35497076	WBGene00001208	II	5933493	5940815	41.3793	37.037	0
ENSG00000023892	6	35297852	35321771	WBGene00009292	V	20854143	20858576	13.7876	15.2632	0
ENSG00000112530	6	162727132	163315492	WBGene00017122	II	7200611	7201880	23.6486	23.8095	0
ENSG00000135334	6	87675072	87702209	WBGene00017088	I	4137134	4140634	33.4975	31.1927	0
ENSG00000112335	6	108211222	108261260	WBGene00006503	I	9063588	9064403	67.284	67.284	1
ENSG00000065060	6	34792015	34883138	WBGene00008094	X	14568854	14589101	17.8472	25.8032	0
ENSG00000124813	6	45328157	45664349	WBGene00004393	I	5776154	5788610	21.3052	36.8771	0
ENSG00000240065	6	32844136	32859585	WBGene00003947	IV	1708804	1709745	40.6393	37.2385	
ENSG00000064995	6	34877462	34888089	WBGene00006393	X	4255154	4256812	34.1232	20.8696	0
ENSG00000064995	6	34877462	34888089	WBGene00006394	I	7132747	7134312	30.8057	23.1317	0
ENSG00000204264	6	32840717	32844703	WBGene00003947	IV	1708804	1709745	23.5507	27.1967	
ENSG00000168394	6	32845209	32853978	WBGene00004008	X	12744723	12749580	20.9158	12.7355	0
ENSG00000168394	6	32845209	32853978	WBGene00004006	X	12731850	12737440	21.1634	12.9742	0
ENSG00000168394	6	32845209	32853978	WBGene00001817	V	14773258	14777697	22.7723	22.8005	0
ENSG00000168394	6	32845209	32853978	WBGene00001818	IV	14694032	14699940	21.4109	27.3302	0
ENSG00000168394	6	32845209	32853978	WBGene00004003	V	17755892	17764751	22.401	13.9876	0
ENSG00000168394	6	32845209	32853978	WBGene00003995	IV	12591697	12599169	24.8762	15.2157	0
ENSG00000168394	6	32845209	32853978	WBGene00004000	X	10871181	10877465	20.4208	13.0641	0
ENSG00000168394	6	32845209	32853978	WBGene00004001	X	10864969	10870237	20.4208	13.0641	0
ENSG00000168394	6	32845209	32853978	WBGene00004002	X	10859351	10864422	19.6782	12.7916	0
ENSG00000112378	6	138088505	138107511	WBGene00006875	II	8636233	8637711	14.5078	13.2701	0
ENSG00000227057	6	33279108	33289527	WBGene00009211	IV	12372253	12374908	36.5574	38.4483	1
ENSG00000204231	6	33193588	33200688	WBGene00022423	IV	1386045	1399538	23.8361	19.4825	
ENSG00000204231	6	33193588	33200688	WBGene00017198	V	9256864	9261124	19.1806	18.3274	
ENSG00000204231	6	33193588	33200688	WBGene00016975	X	6655547	6659966	16.2011	17.126	
ENSG00000204231	6	33193588	33200688	WBGene00003659	I	9879183	9881504	19.1806	27.6139	
ENSG00000204231	6	33193588	33200688	WBGene00044354	III	7100482	7102033	11.1732	19.9336	
ENSG00000204231	6	33193588	33200688	WBGene00003626	X	13251964	13256282	17.1322	22.2222	
ENSG00000204231	6	33193588	33200688	WBGene00007547	V	12101293	12103286	14.5251	16.6311	
ENSG00000204231	6	33193588	33200688	WBGene00003726	V	12107142	12109201	12.8492	15.8621	
ENSG00000204231	6	33193588	33200688	WBGene00011100	V	12098149	12100111	13.9665	17.9426	
ENSG00000204231	6	33193588	33200688	WBGene00011099	V	12094374	12095947	13.7803	18.0488	
ENSG00000204231	6	33193588	33200688	WBGene00011097	V	12092006	12093862	13.4078	17.561	
ENSG00000204231	6	33193588	33200688	WBGene00011098	V	12096234	12097845	14.7114	19.4581	
ENSG00000204231	6	33193588	33200688	WBGene00021848	III	2561710	2566589	10.987	22.5191	
ENSG00000204231	6	33193588	33200688	WBGene00003706	V	16912234	16915350	16.2011	19.4196	
ENSG00000204231	6	33193588	33200688	WBGene00003650	V	15770302	15773239	16.5736	20.0903	
ENSG00000204231	6	33193588	33200688	WBGene00008221	V	13331117	13333871	15.6425	18.75	
ENSG00000204231	6	33193588	33200688	WBGene00017787	V	7445065	7446712	14.8976	18.4757	
ENSG00000204231	6	33193588	33200688	WBGene00003719	V	13329193	13331019	14.3389	18.3333	
ENSG00000204231	6	33193588	33200688	WBGene00015395	V	7346301	7348135	14.1527	20.3753	
ENSG00000204231	6	33193588	33200688	WBGene00015396	V	7342156	7343838	15.27	22.1622	
ENSG00000204231	6	33193588	33200688	WBGene00015397	V	7348211	7349664	14.3389	20.5333	
ENSG00000204231	6	33193588	33200688	WBGene00020748	V	3533003	3535235	12.8492	17.3367	
ENSG00000204231	6	33193588	33200688	WBGene00003683	V	3536196	3538407	13.7803	17.8744	
ENSG00000204231	6	33193588	33200688	WBGene00015705	V	7686350	7688228	13.9665	19.5822	
ENSG00000112699	6	1623806	2245692	WBGene00000266	IV	8987130	8990444	63.4409	59.1479	1
ENSG00000112699	6	1623806	2245692	WBGene00010166	I	12292269	12293936	63.172	61.5183	1
ENSG00000204681	6	29555629	29633976	WBGene00021528	X	2957934	2968167	36.4204	38.9321	1
ENSG00000096060	6	35573585	35728583	WBGene00001429	V	12785154	12787126	9.19037	16.2162	
ENSG00000096060	6	35573585	35728583	WBGene00001430	I	3898046	3899840	8.3151	12.6667	
ENSG00000004809	6	110424687	110476641	WBGene00011456	IV	9546286	9560428	9.35875	15.0418	
ENSG00000004809	6	110424687	110476641	WBGene00020701	III	542066	546537	17.1577	19.4118	
ENSG00000004809	6	110424687	110476641	WBGene00006220	IV	8460999	8463816	20.6239	22.037	
ENSG00000004809	6	110424687	110476641	WBGene00003837	IV	8464752	8472605	19.9307	21.8631	
ENSG00000004809	6	110424687	110476641	WBGene00019408	II	5782524	5787658	23.5702	15.8879	
ENSG00000004809	6	110424687	110476641	WBGene00003843	X	11346455	11350244	24.2634	18.4941	
ENSG00000004809	6	110424687	110476641	WBGene00014127	II	10001846	10003987	15.2513	16.2662	
ENSG00000004809	6	110424687	110476641	WBGene00008110	IV	9216952	9220397	15.5979	17.3077	
ENSG00000004809	6	110424687	110476641	WBGene00003842	I	9888356	9892223	27.2097	26.8376	
ENSG00000004809	6	110424687	110476641	WBGene00017751	III	6500514	6507717	19.9307	22.6824	
ENSG00000004809	6	110424687	110476641	WBGene00044455	III	6495677	6498198	22.1837	24.2424	
ENSG00000111875	6	118894220	118909167	WBGene00007277	I	9658274	9660080	39.7059	33.0612	0
ENSG00000111875	6	118894220	118909167	WBGene00006817	II	4702069	4703219	39.7059	29.4545	0
ENSG00000120265	6	149749443	149811420	WBGene00003954	V	5960585	5963882	41.6084	52.8889	1
ENSG00000131023	6	149658153	149718256	WBGene00007047	I	10291870	10297927	28.9381	36.0132	
ENSG00000131023	6	149658153	149718256	WBGene00011992	X	12597168	12597437	3.27434	41.573	
ENSG00000021355	6	2832332	2842006	WBGene00005648	V	8179131	8183442	27.1768	27.6139	
ENSG00000021355	6	2832332	2842006	WBGene00005649	V	8183730	8185772	24.8021	25.2688	
ENSG00000021355	6	2832332	2842006	WBGene00005647	V	7384232	7386173	27.1768	27.4667	
ENSG00000168477	6	32041153	32115334	WBGene00017013	X	8908050	8910837	10.2526	14.8387	
ENSG00000168477	6	32041153	32115334	WBGene00007687	II	8978475	8982678	4.75483	3.74269	
ENSG00000168477	6	32041153	32115334	WBGene00020516	V	6842737	6846652	12.1842	22.043	
